All by-Identity Ungapped Fragments (Hits based approach)
[Abr.98/Apr.2010/Dec.2011 -- <ortrelles@uma.es>
SeqX filename        : MH232.fasta
SeqY filename        : MH7448.fasta
SeqX name            : gi|54019969|ref|NC_006360.1|
SeqY name            : gi|72080342|ref|NC_007332.1|
SeqX length          : 892758
SeqY length          : 920079
Min.fragment.length  : 100
Min.Identity         : 65
Tot Hits (seeds)     : 16744
Tot Hits (seeds) used: 2256
Total fragments      : 505
========================================================
Total frags      : 403
x========================================================
Type,xStart,yStart,xEnd,yEnd,strand,block,length,score,ident,similarity,porc_ident,SeqX,SeqY,gene,locus_tag,product
Frag,690772,707039,691308,707575,f,294,537,89.94,510.00,94.97,89.94,1932,-,-
GX,1,0,892758,0,f,294,892757,0,0,0,0,0,0,-,-,-
GX,690805,0,691233,0,r,294,428,0,0,0,0,0,0,pmsR,mhp546,methionine sulfoxide reductase B
GY,0,1,0,920079,f,294,920078,0,0,0,0,0,0,-,-,-
GY,0,689586,0,691430,r,294,1844,0,0,0,0,0,0,pepF,MHP7448_0521,oligoendopeptidase F
Frag,691268,707534,707648,723914,f,294,16381,98.19,16233.00,99.10,98.19,64340,-,-
GX,1,0,892758,0,f,294,892757,0,0,0,0,0,0,-,-,-
GX,691309,0,691770,0,r,294,461,0,0,0,0,0,0,-,mhp547,hypothetical protein
GX,691830,0,693119,0,r,294,1289,0,0,0,0,0,0,pgi,mhp548,glucose-6-phosphate isomerase
GX,693258,0,697667,0,r,294,4409,0,0,0,0,0,0,polC,mhp549,DNA polymerase III PolC
GX,697701,0,698627,0,r,294,926,0,0,0,0,0,0,cdsA,mhp550,phosphatidate cytidylyltransferase
GX,698629,0,699189,0,r,294,560,0,0,0,0,0,0,frr,mhp551,ribosome recycling factor
GX,699193,0,699903,0,r,294,710,0,0,0,0,0,0,pyrH,mhp552,uridylate kinase
GX,700063,0,701412,0,f,294,1349,0,0,0,0,0,0,-,mhp553,hypothetical protein
GX,701439,0,701978,0,f,294,539,0,0,0,0,0,0,-,mhp554,hypothetical protein
GX,701998,0,702834,0,r,294,836,0,0,0,0,0,0,-,mhp555,hypothetical protein
GX,702870,0,704585,0,r,294,1715,0,0,0,0,0,0,-,mhp556,hypothetical protein
GX,704570,0,705394,0,r,294,824,0,0,0,0,0,0,potC,mhp557,spermidine/putrescine ABC transporter permease
GX,705387,0,706247,0,r,294,860,0,0,0,0,0,0,potB,mhp558,spermidine/putrescine ABC transporter permease
GX,706234,0,707568,0,r,294,1334,0,0,0,0,0,0,potA,mhp559,spermidine/putrescine transport ATP-binding protein
GY,0,1,0,920079,f,294,920078,0,0,0,0,0,0,-,-,-
GY,0,689586,0,691430,r,294,1844,0,0,0,0,0,0,pepF,MHP7448_0521,oligoendopeptidase F
GY,0,691545,0,697559,f,294,6014,0,0,0,0,0,0,-,MHP7448_0522,hypothetical protein
GY,0,697660,0,698868,r,294,1208,0,0,0,0,0,0,tuf,MHP7448_0523,elongation factor Tu
GY,0,699167,0,701785,r,294,2618,0,0,0,0,0,0,lon,MHP7448_0524,heat shock ATP-dependent protease
GY,0,701950,0,702645,r,294,695,0,0,0,0,0,0,-,MHP7448_0525,hypothetical protein
GY,0,702648,0,703262,r,294,614,0,0,0,0,0,0,upp,MHP7448_0526,uracil phosphoribosyltransferase
GY,0,703355,0,704020,r,294,665,0,0,0,0,0,0,deoC,MHP7448_0527,deoxyribose-phosphate aldolase
GY,0,704416,0,707022,f,294,2606,0,0,0,0,0,0,gyrA,MHP7448_0528,DNA gyrase subunit A
GY,0,707063,0,707500,r,294,437,0,0,0,0,0,0,pmsR,MHP7448_0529,methionine sulfoxide reductase B
GY,0,707575,0,708039,r,294,464,0,0,0,0,0,0,-,MHP7448_0530,hypothetical protein
Frag,707550,723815,708407,724672,f,294,858,77.16,760.00,88.58,77.16,2648,-,-
GX,1,0,892758,0,f,294,892757,0,0,0,0,0,0,-,-,-
GX,706234,0,707568,0,r,294,1334,0,0,0,0,0,0,potA,mhp559,spermidine/putrescine transport ATP-binding protein
GX,708007,0,708267,0,f,294,260,0,0,0,0,0,0,-,mhp560,hypothetical protein
GY,0,1,0,920079,f,294,920078,0,0,0,0,0,0,-,-,-
GY,0,707575,0,708039,r,294,464,0,0,0,0,0,0,-,MHP7448_0530,hypothetical protein
GY,0,708096,0,709385,r,294,1289,0,0,0,0,0,0,pgi,MHP7448_0531,glucose-6-phosphate isomerase
Frag,708404,724660,708560,724816,f,294,157,94.90,153.00,97.45,94.90,596,-,-
GX,1,0,892758,0,f,294,892757,0,0,0,0,0,0,-,-,-
GY,0,1,0,920079,f,294,920078,0,0,0,0,0,0,-,-,-
GY,0,708096,0,709385,r,294,1289,0,0,0,0,0,0,pgi,MHP7448_0531,glucose-6-phosphate isomerase
Frag,708561,724810,710278,726527,f,294,1718,87.08,1607.00,93.54,87.08,5984,-,-
GX,1,0,892758,0,f,294,892757,0,0,0,0,0,0,-,-,-
GX,708662,0,710260,0,f,294,1598,0,0,0,0,0,0,-,mhp561,hypothetical protein
GY,0,1,0,920079,f,294,920078,0,0,0,0,0,0,-,-,-
GY,0,708096,0,709385,r,294,1289,0,0,0,0,0,0,pgi,MHP7448_0531,glucose-6-phosphate isomerase
GY,0,709524,0,713933,r,294,4409,0,0,0,0,0,0,polC,MHP7448_0532,DNA polymerase III PolC
Frag,710247,726497,713027,729277,f,294,2781,97.55,2747.00,98.78,97.55,10852,-,-
GX,1,0,892758,0,f,294,892757,0,0,0,0,0,0,-,-,-
GX,710341,0,711036,0,r,294,695,0,0,0,0,0,0,ktrA,mhp562,potassium uptake protein
GX,711340,0,712818,0,f,294,1478,0,0,0,0,0,0,ntpJ,mhp564,potassium uptake protein
GY,0,1,0,920079,f,294,920078,0,0,0,0,0,0,-,-,-
GY,0,709524,0,713933,r,294,4409,0,0,0,0,0,0,polC,MHP7448_0532,DNA polymerase III PolC
Frag,717155,733403,717505,733753,f,294,351,86.32,327.00,93.16,86.32,1212,-,-
GX,1,0,892758,0,f,294,892757,0,0,0,0,0,0,-,-,-
GX,717110,0,717271,0,f,294,161,0,0,0,0,0,0,-,mhp566,hypothetical protein
GY,0,1,0,920079,f,294,920078,0,0,0,0,0,0,-,-,-
GY,0,716290,0,717678,f,294,1388,0,0,0,0,0,0,-,MHP7448_0536,hypothetical protein
Frag,717500,733747,721525,737772,f,294,4026,95.13,3928.00,97.57,95.13,15320,-,-
GX,1,0,892758,0,f,294,892757,0,0,0,0,0,0,-,-,-
GX,717506,0,717934,0,r,294,428,0,0,0,0,0,0,mtlF,mhp567,PTS system mannitol-specific component IIA
GX,717925,0,719028,0,r,294,1103,0,0,0,0,0,0,mtlD,mhp568,mannitol-1-phosphate 5-dehydrogenase
GX,719028,0,720503,0,r,294,1475,0,0,0,0,0,0,mtlA,mhp569,PTS system mannitol-specific transporter subunit IIBC
GX,720537,0,721316,0,f,294,779,0,0,0,0,0,0,-,mhp570,hypothetical protein
GY,0,1,0,920079,f,294,920078,0,0,0,0,0,0,-,-,-
GY,0,716290,0,717678,f,294,1388,0,0,0,0,0,0,-,MHP7448_0536,hypothetical protein
GY,0,717714,0,718244,f,294,530,0,0,0,0,0,0,-,MHP7448_0537,hypothetical protein
GY,0,718264,0,719115,r,294,851,0,0,0,0,0,0,-,MHP7448_0538,hypothetical protein
GY,0,719136,0,720806,r,294,1670,0,0,0,0,0,0,-,MHP7448_0539,hypothetical protein
GY,0,720836,0,721660,r,294,824,0,0,0,0,0,0,potC,MHP7448_0540,spermidine/putrescine ABC transporter permease
Frag,721518,737761,725238,741481,f,294,3721,97.10,3667.00,98.55,97.10,14452,-,-
GX,1,0,892758,0,f,294,892757,0,0,0,0,0,0,-,-,-
GX,721639,0,723153,0,r,294,1514,0,0,0,0,0,0,ulaA,mhp571,PTS system ascorbate-specific transporter subunit IIC
GX,723169,0,723444,0,r,294,275,0,0,0,0,0,0,-,mhp572,hypothetical protein
GX,723434,0,723889,0,r,294,455,0,0,0,0,0,0,-,mhp573,hypothetical protein
GX,723876,0,724190,0,r,294,314,0,0,0,0,0,0,-,mhp574,hypothetical protein
GX,724191,0,724859,0,r,294,668,0,0,0,0,0,0,-,mhp575,hypothetical protein
GX,724852,0,725475,0,r,294,623,0,0,0,0,0,0,-,mhp576,hypothetical protein
GY,0,1,0,920079,f,294,920078,0,0,0,0,0,0,-,-,-
GY,0,720836,0,721660,r,294,824,0,0,0,0,0,0,potC,MHP7448_0540,spermidine/putrescine ABC transporter permease
GY,0,721653,0,722462,r,294,809,0,0,0,0,0,0,potB,MHP7448_0541,spermidine/putrescine ABC transporter permease
GY,0,722500,0,723834,r,294,1334,0,0,0,0,0,0,potA,MHP7448_0542,spermidine/putrescine ABC transporter ATP-binding
GY,0,724834,0,725094,f,294,260,0,0,0,0,0,0,-,MHP7448_0543,hypothetical protein
GY,0,725100,0,726509,f,294,1409,0,0,0,0,0,0,-,MHP7448_0544,hypothetical protein
Frag,725237,741479,726174,742416,f,294,938,97.65,927.00,98.83,97.65,3664,-,-
GX,1,0,892758,0,f,294,892757,0,0,0,0,0,0,-,-,-
GX,724852,0,725475,0,r,294,623,0,0,0,0,0,0,-,mhp576,hypothetical protein
GX,725462,0,726118,0,r,294,656,0,0,0,0,0,0,rpe,mhp577,ribulose-phosphate 3-epimerase
GY,0,1,0,920079,f,294,920078,0,0,0,0,0,0,-,-,-
GY,0,725100,0,726509,f,294,1409,0,0,0,0,0,0,-,MHP7448_0544,hypothetical protein
Frag,726158,742403,726295,742540,f,294,138,88.41,130.00,94.20,88.41,488,-,-
GX,1,0,892758,0,f,294,892757,0,0,0,0,0,0,-,-,-
GY,0,1,0,920079,f,294,920078,0,0,0,0,0,0,-,-,-
GY,0,725100,0,726509,f,294,1409,0,0,0,0,0,0,-,MHP7448_0544,hypothetical protein
Frag,726260,757437,726375,757552,f,-2,116,89.66,110.00,94.83,89.66,416,-,-
GX,1,0,892758,0,f,-2,892757,0,0,0,0,0,0,-,-,-
GY,0,1,0,920079,f,-2,920078,0,0,0,0,0,0,-,-,-
GY,0,725100,0,726509,f,-2,1409,0,0,0,0,0,0,-,MHP7448_0544,hypothetical protein
Frag,726350,742596,726558,742804,f,-2,209,91.39,200.00,95.69,91.39,764,-,-
GX,1,0,892758,0,f,-2,892757,0,0,0,0,0,0,-,-,-
GY,0,1,0,920079,f,-2,920078,0,0,0,0,0,0,-,-,-
GY,0,725100,0,726509,f,-2,1409,0,0,0,0,0,0,-,MHP7448_0544,hypothetical protein
Frag,726367,749691,726504,749828,f,-2,138,97.10,136.00,98.55,97.10,536,-,-
GX,1,0,892758,0,f,-2,892757,0,0,0,0,0,0,-,-,-
GY,0,1,0,920079,f,-2,920078,0,0,0,0,0,0,-,-,-
GY,0,725100,0,726509,f,-2,1409,0,0,0,0,0,0,-,MHP7448_0544,hypothetical protein
Frag,726367,757545,726558,757736,f,-2,192,93.75,186.00,96.88,93.75,720,-,-
GX,1,0,892758,0,f,-2,892757,0,0,0,0,0,0,-,-,-
GY,0,1,0,920079,f,-2,920078,0,0,0,0,0,0,-,-,-
GY,0,725100,0,726509,f,-2,1409,0,0,0,0,0,0,-,MHP7448_0544,hypothetical protein
Frag,726367,753627,726558,753818,f,-2,192,91.67,184.00,95.83,91.67,704,-,-
GX,1,0,892758,0,f,-2,892757,0,0,0,0,0,0,-,-,-
GY,0,1,0,920079,f,-2,920078,0,0,0,0,0,0,-,-,-
GY,0,725100,0,726509,f,-2,1409,0,0,0,0,0,0,-,MHP7448_0544,hypothetical protein
Frag,726367,745803,726563,745999,f,-2,197,91.88,189.00,95.94,91.88,724,-,-
GX,1,0,892758,0,f,-2,892757,0,0,0,0,0,0,-,-,-
GY,0,1,0,920079,f,-2,920078,0,0,0,0,0,0,-,-,-
GY,0,725100,0,726509,f,-2,1409,0,0,0,0,0,0,-,MHP7448_0544,hypothetical protein
Frag,726541,753791,730089,757339,f,-2,3549,96.56,3488.00,98.28,96.56,13708,-,-
GX,1,0,892758,0,f,-2,892757,0,0,0,0,0,0,-,-,-
GX,726885,0,728654,0,r,-2,1769,0,0,0,0,0,0,-,mhp578,hypothetical protein
GX,728626,0,730059,0,r,-2,1433,0,0,0,0,0,0,-,mhp579,hypothetical protein
GY,0,1,0,920079,f,-2,920078,0,0,0,0,0,0,-,-,-
GY,0,726591,0,727286,r,-2,695,0,0,0,0,0,0,ktrA,MHP7448_0545,potassium uptake protein
GY,0,727584,0,729068,f,-2,1484,0,0,0,0,0,0,ktrB,MHP7448_0546,potassium uptake protein
GY,0,729311,0,733336,r,-2,4025,0,0,0,0,0,0,-,MHP7448_0547,hypothetical protein
Frag,726545,749859,727588,750902,f,-2,1044,92.53,1005.00,96.26,92.53,3864,-,-
GX,1,0,892758,0,f,-2,892757,0,0,0,0,0,0,-,-,-
GX,726885,0,728654,0,r,-2,1769,0,0,0,0,0,0,-,mhp578,hypothetical protein
GY,0,1,0,920079,f,-2,920078,0,0,0,0,0,0,-,-,-
GY,0,726591,0,727286,r,-2,695,0,0,0,0,0,0,ktrA,MHP7448_0545,potassium uptake protein
Frag,726548,745978,728235,747665,f,-2,1688,95.14,1647.00,97.57,95.14,6424,-,-
GX,1,0,892758,0,f,-2,892757,0,0,0,0,0,0,-,-,-
GX,726885,0,728654,0,r,-2,1769,0,0,0,0,0,0,-,mhp578,hypothetical protein
GY,0,1,0,920079,f,-2,920078,0,0,0,0,0,0,-,-,-
GY,0,726591,0,727286,r,-2,695,0,0,0,0,0,0,ktrA,MHP7448_0545,potassium uptake protein
GY,0,727584,0,729068,f,-2,1484,0,0,0,0,0,0,ktrB,MHP7448_0546,potassium uptake protein
Frag,727582,750899,728517,751834,f,-2,936,94.66,911.00,97.33,94.66,3544,-,-
GX,1,0,892758,0,f,-2,892757,0,0,0,0,0,0,-,-,-
GX,726885,0,728654,0,r,-2,1769,0,0,0,0,0,0,-,mhp578,hypothetical protein
GY,0,1,0,920079,f,-2,920078,0,0,0,0,0,0,-,-,-
GY,0,727584,0,729068,f,-2,1484,0,0,0,0,0,0,ktrB,MHP7448_0546,potassium uptake protein
Frag,728230,747663,730069,749502,f,-2,1840,95.33,1797.00,97.66,95.33,7016,-,-
GX,1,0,892758,0,f,-2,892757,0,0,0,0,0,0,-,-,-
GX,726885,0,728654,0,r,-2,1769,0,0,0,0,0,0,-,mhp578,hypothetical protein
GX,728626,0,730059,0,r,-2,1433,0,0,0,0,0,0,-,mhp579,hypothetical protein
GY,0,1,0,920079,f,-2,920078,0,0,0,0,0,0,-,-,-
GY,0,727584,0,729068,f,-2,1484,0,0,0,0,0,0,ktrB,MHP7448_0546,potassium uptake protein
GY,0,729311,0,733336,r,-2,4025,0,0,0,0,0,0,-,MHP7448_0547,hypothetical protein
Frag,730070,151069,731291,152290,f,-2,1222,97.38,1206.00,98.69,97.38,4760,-,-
GX,1,0,892758,0,f,-2,892757,0,0,0,0,0,0,-,-,-
GX,730185,0,731045,0,r,-2,860,0,0,0,0,0,0,-,mhp580,hypothetical protein
GX,731203,0,731646,0,r,-2,443,0,0,0,0,0,0,-,mhp581,hypothetical protein
GY,0,1,0,920079,f,-2,920078,0,0,0,0,0,0,-,-,-
GY,0,729311,0,733336,r,-2,4025,0,0,0,0,0,0,-,MHP7448_0547,hypothetical protein
Frag,730086,912061,731291,913266,f,-2,1206,99.00,1200.00,99.50,99.00,4776,-,-
GX,1,0,892758,0,f,-2,892757,0,0,0,0,0,0,-,-,-
GX,730185,0,731045,0,r,-2,860,0,0,0,0,0,0,-,mhp580,hypothetical protein
GX,731203,0,731646,0,r,-2,443,0,0,0,0,0,0,-,mhp581,hypothetical protein
GY,0,1,0,920079,f,-2,920078,0,0,0,0,0,0,-,-,-
GY,0,729311,0,733336,r,-2,4025,0,0,0,0,0,0,-,MHP7448_0547,hypothetical protein
Frag,730089,645313,731291,646515,f,-2,1203,98.50,1194.00,99.25,98.50,4740,-,-
GX,1,0,892758,0,f,-2,892757,0,0,0,0,0,0,-,-,-
GX,730185,0,731045,0,r,-2,860,0,0,0,0,0,0,-,mhp580,hypothetical protein
GX,731203,0,731646,0,r,-2,443,0,0,0,0,0,0,-,mhp581,hypothetical protein
GY,0,1,0,920079,f,-2,920078,0,0,0,0,0,0,-,-,-
GY,0,729311,0,733336,r,-2,4025,0,0,0,0,0,0,-,MHP7448_0547,hypothetical protein
Frag,730089,854917,731291,856119,f,-2,1203,98.67,1195.00,99.33,98.67,4748,-,-
GX,1,0,892758,0,f,-2,892757,0,0,0,0,0,0,-,-,-
GX,730185,0,731045,0,r,-2,860,0,0,0,0,0,0,-,mhp580,hypothetical protein
GX,731203,0,731646,0,r,-2,443,0,0,0,0,0,0,-,mhp581,hypothetical protein
GY,0,1,0,920079,f,-2,920078,0,0,0,0,0,0,-,-,-
GY,0,729311,0,733336,r,-2,4025,0,0,0,0,0,0,-,MHP7448_0547,hypothetical protein
Frag,730089,265064,731291,266266,f,-2,1203,98.67,1195.00,99.33,98.67,4748,-,-
GX,1,0,892758,0,f,-2,892757,0,0,0,0,0,0,-,-,-
GX,730185,0,731045,0,r,-2,860,0,0,0,0,0,0,-,mhp580,hypothetical protein
GX,731203,0,731646,0,r,-2,443,0,0,0,0,0,0,-,mhp581,hypothetical protein
GY,0,1,0,920079,f,-2,920078,0,0,0,0,0,0,-,-,-
GY,0,729311,0,733336,r,-2,4025,0,0,0,0,0,0,-,MHP7448_0547,hypothetical protein
Frag,731285,856112,731640,856467,f,-2,356,96.07,349.00,98.03,96.07,1368,-,-
GX,1,0,892758,0,f,-2,892757,0,0,0,0,0,0,-,-,-
GX,731203,0,731646,0,r,-2,443,0,0,0,0,0,0,-,mhp581,hypothetical protein
GX,731633,0,731845,0,r,-2,212,0,0,0,0,0,0,-,mhp582,hypothetical protein
GY,0,1,0,920079,f,-2,920078,0,0,0,0,0,0,-,-,-
GY,0,729311,0,733336,r,-2,4025,0,0,0,0,0,0,-,MHP7448_0547,hypothetical protein
Frag,731285,266259,731640,266614,f,-2,356,96.07,349.00,98.03,96.07,1368,-,-
GX,1,0,892758,0,f,-2,892757,0,0,0,0,0,0,-,-,-
GX,731203,0,731646,0,r,-2,443,0,0,0,0,0,0,-,mhp581,hypothetical protein
GX,731633,0,731845,0,r,-2,212,0,0,0,0,0,0,-,mhp582,hypothetical protein
GY,0,1,0,920079,f,-2,920078,0,0,0,0,0,0,-,-,-
GY,0,729311,0,733336,r,-2,4025,0,0,0,0,0,0,-,MHP7448_0547,hypothetical protein
Frag,731285,152283,731640,152638,f,-2,356,96.07,349.00,98.03,96.07,1368,-,-
GX,1,0,892758,0,f,-2,892757,0,0,0,0,0,0,-,-,-
GX,731203,0,731646,0,r,-2,443,0,0,0,0,0,0,-,mhp581,hypothetical protein
GX,731633,0,731845,0,r,-2,212,0,0,0,0,0,0,-,mhp582,hypothetical protein
GY,0,1,0,920079,f,-2,920078,0,0,0,0,0,0,-,-,-
GY,0,729311,0,733336,r,-2,4025,0,0,0,0,0,0,-,MHP7448_0547,hypothetical protein
Frag,731285,646508,731640,646863,f,-2,356,96.07,349.00,98.03,96.07,1368,-,-
GX,1,0,892758,0,f,-2,892757,0,0,0,0,0,0,-,-,-
GX,731203,0,731646,0,r,-2,443,0,0,0,0,0,0,-,mhp581,hypothetical protein
GX,731633,0,731845,0,r,-2,212,0,0,0,0,0,0,-,mhp582,hypothetical protein
GY,0,1,0,920079,f,-2,920078,0,0,0,0,0,0,-,-,-
GY,0,729311,0,733336,r,-2,4025,0,0,0,0,0,0,-,MHP7448_0547,hypothetical protein
Frag,731285,913259,731640,913614,f,-2,356,96.07,349.00,98.03,96.07,1368,-,-
GX,1,0,892758,0,f,-2,892757,0,0,0,0,0,0,-,-,-
GX,731203,0,731646,0,r,-2,443,0,0,0,0,0,0,-,mhp581,hypothetical protein
GX,731633,0,731845,0,r,-2,212,0,0,0,0,0,0,-,mhp582,hypothetical protein
GY,0,1,0,920079,f,-2,920078,0,0,0,0,0,0,-,-,-
GY,0,729311,0,733336,r,-2,4025,0,0,0,0,0,0,-,MHP7448_0547,hypothetical protein
Frag,731638,646860,732001,647223,f,-2,364,98.90,362.00,99.45,98.90,1440,-,-
GX,1,0,892758,0,f,-2,892757,0,0,0,0,0,0,-,-,-
GX,731203,0,731646,0,r,-2,443,0,0,0,0,0,0,-,mhp581,hypothetical protein
GX,731633,0,731845,0,r,-2,212,0,0,0,0,0,0,-,mhp582,hypothetical protein
GY,0,1,0,920079,f,-2,920078,0,0,0,0,0,0,-,-,-
GY,0,729311,0,733336,r,-2,4025,0,0,0,0,0,0,-,MHP7448_0547,hypothetical protein
Frag,731638,266611,732006,266979,f,-2,369,97.83,365.00,98.92,97.83,1444,-,-
GX,1,0,892758,0,f,-2,892757,0,0,0,0,0,0,-,-,-
GX,731203,0,731646,0,r,-2,443,0,0,0,0,0,0,-,mhp581,hypothetical protein
GX,731633,0,731845,0,r,-2,212,0,0,0,0,0,0,-,mhp582,hypothetical protein
GY,0,1,0,920079,f,-2,920078,0,0,0,0,0,0,-,-,-
GY,0,729311,0,733336,r,-2,4025,0,0,0,0,0,0,-,MHP7448_0547,hypothetical protein
Frag,731638,152635,732001,152998,f,-2,364,98.90,362.00,99.45,98.90,1440,-,-
GX,1,0,892758,0,f,-2,892757,0,0,0,0,0,0,-,-,-
GX,731203,0,731646,0,r,-2,443,0,0,0,0,0,0,-,mhp581,hypothetical protein
GX,731633,0,731845,0,r,-2,212,0,0,0,0,0,0,-,mhp582,hypothetical protein
GY,0,1,0,920079,f,-2,920078,0,0,0,0,0,0,-,-,-
GY,0,729311,0,733336,r,-2,4025,0,0,0,0,0,0,-,MHP7448_0547,hypothetical protein
Frag,731638,913611,732012,913985,f,-2,375,96.27,368.00,98.13,96.27,1444,-,-
GX,1,0,892758,0,f,-2,892757,0,0,0,0,0,0,-,-,-
GX,731203,0,731646,0,r,-2,443,0,0,0,0,0,0,-,mhp581,hypothetical protein
GX,731633,0,731845,0,r,-2,212,0,0,0,0,0,0,-,mhp582,hypothetical protein
GY,0,1,0,920079,f,-2,920078,0,0,0,0,0,0,-,-,-
GY,0,729311,0,733336,r,-2,4025,0,0,0,0,0,0,-,MHP7448_0547,hypothetical protein
Frag,731638,856464,732001,856827,f,-2,364,98.90,362.00,99.45,98.90,1440,-,-
GX,1,0,892758,0,f,-2,892757,0,0,0,0,0,0,-,-,-
GX,731203,0,731646,0,r,-2,443,0,0,0,0,0,0,-,mhp581,hypothetical protein
GX,731633,0,731845,0,r,-2,212,0,0,0,0,0,0,-,mhp582,hypothetical protein
GY,0,1,0,920079,f,-2,920078,0,0,0,0,0,0,-,-,-
GY,0,729311,0,733336,r,-2,4025,0,0,0,0,0,0,-,MHP7448_0547,hypothetical protein
Frag,732004,753393,732245,753634,f,-2,242,86.78,226.00,93.39,86.78,840,-,-
GX,1,0,892758,0,f,-2,892757,0,0,0,0,0,0,-,-,-
GY,0,1,0,920079,f,-2,920078,0,0,0,0,0,0,-,-,-
GY,0,729311,0,733336,r,-2,4025,0,0,0,0,0,0,-,MHP7448_0547,hypothetical protein
Frag,732010,757317,732245,757552,f,-2,236,88.98,223.00,94.49,88.98,840,-,-
GX,1,0,892758,0,f,-2,892757,0,0,0,0,0,0,-,-,-
GY,0,1,0,920079,f,-2,920078,0,0,0,0,0,0,-,-,-
GY,0,729311,0,733336,r,-2,4025,0,0,0,0,0,0,-,MHP7448_0547,hypothetical protein
Frag,732051,749504,732245,749698,f,-2,195,87.69,183.00,93.85,87.69,684,-,-
GX,1,0,892758,0,f,-2,892757,0,0,0,0,0,0,-,-,-
GY,0,1,0,920079,f,-2,920078,0,0,0,0,0,0,-,-,-
GY,0,729311,0,733336,r,-2,4025,0,0,0,0,0,0,-,MHP7448_0547,hypothetical protein
Frag,732220,742596,732458,742834,f,-2,239,91.63,229.00,95.82,91.63,876,-,-
GX,1,0,892758,0,f,-2,892757,0,0,0,0,0,0,-,-,-
GY,0,1,0,920079,f,-2,920078,0,0,0,0,0,0,-,-,-
GY,0,729311,0,733336,r,-2,4025,0,0,0,0,0,0,-,MHP7448_0547,hypothetical protein
Frag,732237,749691,732374,749828,f,-2,138,97.10,136.00,98.55,97.10,536,-,-
GX,1,0,892758,0,f,-2,892757,0,0,0,0,0,0,-,-,-
GY,0,1,0,920079,f,-2,920078,0,0,0,0,0,0,-,-,-
GY,0,729311,0,733336,r,-2,4025,0,0,0,0,0,0,-,MHP7448_0547,hypothetical protein
Frag,732237,757545,732485,757793,f,-2,249,92.77,240.00,96.39,92.77,924,-,-
GX,1,0,892758,0,f,-2,892757,0,0,0,0,0,0,-,-,-
GY,0,1,0,920079,f,-2,920078,0,0,0,0,0,0,-,-,-
GY,0,729311,0,733336,r,-2,4025,0,0,0,0,0,0,-,MHP7448_0547,hypothetical protein
Frag,732237,745803,732428,745994,f,-2,192,93.75,186.00,96.88,93.75,720,-,-
GX,1,0,892758,0,f,-2,892757,0,0,0,0,0,0,-,-,-
GY,0,1,0,920079,f,-2,920078,0,0,0,0,0,0,-,-,-
GY,0,729311,0,733336,r,-2,4025,0,0,0,0,0,0,-,MHP7448_0547,hypothetical protein
Frag,732237,753627,732458,753848,f,-2,222,91.89,213.00,95.95,91.89,816,-,-
GX,1,0,892758,0,f,-2,892757,0,0,0,0,0,0,-,-,-
GY,0,1,0,920079,f,-2,920078,0,0,0,0,0,0,-,-,-
GY,0,729311,0,733336,r,-2,4025,0,0,0,0,0,0,-,MHP7448_0547,hypothetical protein
Frag,732369,749824,733447,750902,f,-2,1079,96.85,1062.00,98.42,96.85,4180,-,-
GX,1,0,892758,0,f,-2,892757,0,0,0,0,0,0,-,-,-
GX,732744,0,734513,0,r,-2,1769,0,0,0,0,0,0,-,mhp583,hypothetical protein
GY,0,1,0,920079,f,-2,920078,0,0,0,0,0,0,-,-,-
GY,0,729311,0,733336,r,-2,4025,0,0,0,0,0,0,-,MHP7448_0547,hypothetical protein
Frag,732407,745978,734094,747665,f,-2,1688,96.68,1660.00,98.34,96.68,6528,-,-
GX,1,0,892758,0,f,-2,892757,0,0,0,0,0,0,-,-,-
GX,732744,0,734513,0,r,-2,1769,0,0,0,0,0,0,-,mhp583,hypothetical protein
GY,0,1,0,920079,f,-2,920078,0,0,0,0,0,0,-,-,-
GY,0,729311,0,733336,r,-2,4025,0,0,0,0,0,0,-,MHP7448_0547,hypothetical protein
GY,0,733753,0,734181,r,-2,428,0,0,0,0,0,0,mtlF,MHP7448_0548,PTS system mannitol-specific transporter subunit IIA
Frag,732437,753828,735097,756488,f,-2,2661,96.32,2612.00,98.16,96.32,10252,-,-
GX,1,0,892758,0,f,-2,892757,0,0,0,0,0,0,-,-,-
GX,732744,0,734513,0,r,-2,1769,0,0,0,0,0,0,-,mhp583,hypothetical protein
GX,734485,0,735102,0,r,-2,617,0,0,0,0,0,0,-,mhp584,hypothetical protein
GX,735072,0,735629,0,r,-2,557,0,0,0,0,0,0,-,mhp585,hypothetical protein
GY,0,1,0,920079,f,-2,920078,0,0,0,0,0,0,-,-,-
GY,0,729311,0,733336,r,-2,4025,0,0,0,0,0,0,-,MHP7448_0547,hypothetical protein
GY,0,733753,0,734181,r,-2,428,0,0,0,0,0,0,mtlF,MHP7448_0548,PTS system mannitol-specific transporter subunit IIA
GY,0,734172,0,735284,r,-2,1112,0,0,0,0,0,0,mtlD,MHP7448_0549,mannitol-1-phosphate 5-dehydrogenase
Frag,733441,750899,734373,751831,f,-2,933,95.93,914.00,97.96,95.93,3580,-,-
GX,1,0,892758,0,f,-2,892757,0,0,0,0,0,0,-,-,-
GX,732744,0,734513,0,r,-2,1769,0,0,0,0,0,0,-,mhp583,hypothetical protein
GY,0,1,0,920079,f,-2,920078,0,0,0,0,0,0,-,-,-
